Filename,Metodo,k,Tiempo
test2.png,DisjointSet con Arreglo,2500,8258.97
test1.jpg,DisjointSet con arbol,2500,11.3027
test2.png,DisjointSet con arbol,2500,10.4882
test1.jpg,DisjointSet con arbol y Path Compression,2500,14.5669
test2.png,DisjointSet con arbol y Path Compression,2500,14.0798
test1.jpg,DisjointSet con Arreglo,3000,8312.26
test2.png,DisjointSet con Arreglo,3000,8283.26
test1.jpg,DisjointSet con arbol,3000,11.3531
test2.png,DisjointSet con arbol,3000,10.4718
test1.jpg,DisjointSet con arbol y Path Compression,3000,14.5462
test2.png,DisjointSet con arbol y Path Compression,3000,14.2996
test1.jpg,DisjointSet con Arreglo,3500,8291.63
test2.png,DisjointSet con Arreglo,3500,8294.35
test1.jpg,DisjointSet con arbol,3500,11.313
test2.png,DisjointSet con arbol,3500,10.4215
test1.jpg,DisjointSet con arbol y Path Compression,3500,14.5307
test2.png,DisjointSet con arbol y Path Compression,3500,14.5043
test1.jpg,DisjointSet con Arreglo,4000,8258.93
test2.png,DisjointSet con Arreglo,4000,8262.98
test1.jpg,DisjointSet con arbol,4000,11.8261
test2.png,DisjointSet con arbol,4000,10.7379
test1.jpg,DisjointSet con arbol y Path Compression,4000,14.697
test2.png,DisjointSet con arbol y Path Compression,4000,14.1097
test1.jpg,DisjointSet con Arreglo,4500,8323.6
test2.png,DisjointSet con Arreglo,4500,8305.01
test1.jpg,DisjointSet con arbol,4500,11.3073
test2.png,DisjointSet con arbol,4500,10.6783
test1.jpg,DisjointSet con arbol y Path Compression,4500,14.5716
test2.png,DisjointSet con arbol y Path Compression,4500,14.1823
test1.jpg,DisjointSet con Arreglo,5000,8304.03
test2.png,DisjointSet con Arreglo,5000,8271.63
test1.jpg,DisjointSet con arbol,5000,11.2044
test2.png,DisjointSet con arbol,5000,10.5016
test1.jpg,DisjointSet con arbol y Path Compression,5000,18.9411
test2.png,DisjointSet con arbol y Path Compression,5000,14.109
test1.jpg,DisjointSet con Arreglo,5500,8310.59
test2.png,DisjointSet con Arreglo,5500,8266.33
test1.jpg,DisjointSet con arbol,5500,11.3223
test2.png,DisjointSet con arbol,5500,10.5741
test1.jpg,DisjointSet con arbol y Path Compression,5500,14.5895
test2.png,DisjointSet con arbol y Path Compression,5500,14.1401
test1.jpg,DisjointSet con Arreglo,6000,8314.89
test2.png,DisjointSet con Arreglo,6000,8258.58
test1.jpg,DisjointSet con arbol,6000,11.1947
test2.png,DisjointSet con arbol,6000,10.3985
test1.jpg,DisjointSet con arbol y Path Compression,6000,14.5055
test2.png,DisjointSet con arbol y Path Compression,6000,14.114
